hotel,adr,stays_in_weekend_nights,stays_in_week_nights,is_canceled
Resort Hotel,154.8,0,2,1
Resort Hotel,192,0,2,0
Resort Hotel,153,0,2,1
Resort Hotel,120.6,0,2,1
Resort Hotel,192,0,2,0
Resort Hotel,120.6,0,2,1
Resort Hotel,164,0,2,1
Resort Hotel,219.5,0,2,0
Resort Hotel,192.5,0,2,0
Resort Hotel,149.7,1,2,1
Resort Hotel,111.92,1,2,1
Resort Hotel,120.6,1,2,1
Resort Hotel,149.7,1,2,1
Resort Hotel,173,1,2,1
Resort Hotel,112,1,2,1
Resort Hotel,57.6,2,2,0
Resort Hotel,214,2,2,0
Resort Hotel,172,2,2,1
Resort Hotel,157.8,2,3,0
Resort Hotel,170.33,2,4,0
Resort Hotel,119.25,3,7,0
Resort Hotel,96.3,1,1,0
Resort Hotel,118.06,2,1,1
Resort Hotel,118.06,2,1,1
Resort Hotel,154,0,1,1
Resort Hotel,202,0,1,1
Resort Hotel,134,0,1,1
Resort Hotel,202,0,1,1
Resort Hotel,252,0,1,1
Resort Hotel,233,0,1,1
Resort Hotel,211,0,1,0
Resort Hotel,211,0,1,1
Resort Hotel,237,2,3,1
Resort Hotel,188.29,2,5,0
Resort Hotel,120.6,2,4,1
Resort Hotel,177.14,2,5,1
Resort Hotel,222.14,2,5,1
Resort Hotel,127.82,2,5,1
Resort Hotel,194.14,2,5,1
Resort Hotel,120.6,2,5,1
Resort Hotel,144.53,2,5,1
Resort Hotel,185,2,5,0
Resort Hotel,96.3,2,6,1
Resort Hotel,193.13,2,6,0
Resort Hotel,210.78,3,6,1
Resort Hotel,169,4,6,1
Resort Hotel,174.7,4,6,1
Resort Hotel,135.53,4,10,1
Resort Hotel,172,4,10,0
Resort Hotel,144,1,0,1
Resort Hotel,162.5,2,0,1
Resort Hotel,209.6,2,3,1
Resort Hotel,209.6,2,3,1
Resort Hotel,195.5,2,5,0
Resort Hotel,186,2,4,0
Resort Hotel,163.5,2,4,0
Resort Hotel,180.28,2,5,0
Resort Hotel,174.76,2,5,0
Resort Hotel,116.85,4,5,0
Resort Hotel,159,2,5,0
Resort Hotel,104.55,4,10,1
Resort Hotel,0,0,0,0
Resort Hotel,144.76,1,0,0
Resort Hotel,205,1,1,1
Resort Hotel,123,1,3,1
Resort Hotel,173,1,4,1
Resort Hotel,220.55,1,4,1
Resort Hotel,162.14,2,5,0
Resort Hotel,119.7,2,5,1
Resort Hotel,77.54,2,5,0
Resort Hotel,120.6,2,5,1
Resort Hotel,153,2,5,1
Resort Hotel,0,0,0,0
Resort Hotel,0,0,0,0
Resort Hotel,172,0,1,0
Resort Hotel,221,0,3,1
Resort Hotel,153,0,3,1
Resort Hotel,230.5,0,4,0
Resort Hotel,230.5,0,4,0
Resort Hotel,211,0,4,1
Resort Hotel,241,0,5,0
Resort Hotel,211,1,5,1
Resort Hotel,90.95,2,5,0
Resort Hotel,188.29,2,5,0
Resort Hotel,90.95,2,5,0
Resort Hotel,187.8,2,8,0
Resort Hotel,0,0,0,0
Resort Hotel,0,0,0,0
Resort Hotel,172,0,1,1
Resort Hotel,171.9,0,1,0
Resort Hotel,200,0,1,0
Resort Hotel,149.4,0,3,1
Resort Hotel,154,0,4,1
Resort Hotel,148.25,0,4,0
Resort Hotel,172,0,4,0
Resort Hotel,183,1,4,1
Resort Hotel,242.6,1,4,1
Resort Hotel,172,0,4,0
Resort Hotel,168.71,2,5,0
Resort Hotel,166,2,6,1
Resort Hotel,112,0,1,1
Resort Hotel,172,0,1,0
Resort Hotel,120.6,0,3,1
Resort Hotel,126,0,3,0
Resort Hotel,268,0,3,0
Resort Hotel,173,1,3,0
Resort Hotel,149.2,2,3,0
Resort Hotel,217.2,2,3,0
Resort Hotel,239.3,1,3,1
Resort Hotel,181.5,2,4,0
Resort Hotel,154,2,6,0
Resort Hotel,173,2,6,0
Resort Hotel,181.9,2,8,0
Resort Hotel,0,0,0,0
Resort Hotel,114,0,1,0
Resort Hotel,267,0,2,1
Resort Hotel,226,0,2,0
Resort Hotel,173,0,2,1
Resort Hotel,211,0,2,0
Resort Hotel,191,0,2,0
Resort Hotel,173,1,2,1
Resort Hotel,173,1,2,0
Resort Hotel,277.5,2,2,1
Resort Hotel,134,2,2,0
Resort Hotel,153,2,2,1
Resort Hotel,186,2,2,1
Resort Hotel,107.2,2,2,0
Resort Hotel,221,2,3,0
Resort Hotel,202,2,4,1
Resort Hotel,169,2,5,1
Resort Hotel,133.5,2,5,0
Resort Hotel,154.38,2,5,1
Resort Hotel,154.38,2,5,1
Resort Hotel,205,2,5,0
Resort Hotel,121.39,2,7,0
Resort Hotel,171.9,0,1,0
Resort Hotel,164,0,1,1
Resort Hotel,134,1,1,1
Resort Hotel,250,1,1,0
Resort Hotel,208,1,1,0
Resort Hotel,181,1,1,1
Resort Hotel,172,2,1,0
Resort Hotel,157.59,2,1,0
Resort Hotel,211.75,2,2,0
Resort Hotel,246,2,2,0
Resort Hotel,108.54,2,2,1
Resort Hotel,186,2,4,1
Resort Hotel,205,2,5,1
Resort Hotel,154,2,5,1
Resort Hotel,200.71,2,5,1
Resort Hotel,252,2,5,0
Resort Hotel,135.2,2,5,1
Resort Hotel,276.43,2,5,0
Resort Hotel,228,2,5,1
Resort Hotel,133,2,5,0
Resort Hotel,205,2,5,1
Resort Hotel,134,2,5,1
Resort Hotel,119.7,2,5,1
Resort Hotel,90.95,2,5,0
Resort Hotel,138,2,5,0
Resort Hotel,134,2,5,1
Resort Hotel,173,2,6,1
Resort Hotel,165.69,4,9,0
Resort Hotel,195,1,0,0
Resort Hotel,127.31,1,0,0
Resort Hotel,134,1,0,0
Resort Hotel,207,2,0,1
Resort Hotel,211.5,2,0,1
Resort Hotel,210.33,2,1,0
Resort Hotel,211,2,2,0
Resort Hotel,154,2,2,0
Resort Hotel,145.4,2,3,1
Resort Hotel,101.25,2,3,1
Resort Hotel,179.38,2,4,0
Resort Hotel,166,2,4,1
Resort Hotel,202,2,4,1
Resort Hotel,172,2,4,1
Resort Hotel,277,2,4,0
Resort Hotel,104,2,5,0
Resort Hotel,133,2,5,0
Resort Hotel,214,2,5,1
Resort Hotel,130,2,5,0
Resort Hotel,154,2,5,1
Resort Hotel,106.4,2,5,0
Resort Hotel,133,4,10,1
Resort Hotel,120,4,10,1
Resort Hotel,0,0,0,0
Resort Hotel,254,1,2,0
Resort Hotel,192,1,2,1
Resort Hotel,221,1,2,0
Resort Hotel,120.6,1,1,1
Resort Hotel,211,1,2,0
Resort Hotel,147.6,1,4,1
Resort Hotel,129,1,4,0
Resort Hotel,205,1,4,1
Resort Hotel,147.07,1,5,0
Resort Hotel,107.2,1,5,1
Resort Hotel,179.1,1,5,0
Resort Hotel,164.65,1,5,0
Resort Hotel,200,1,5,1
Resort Hotel,134,1,5,1
Resort Hotel,233,2,5,0
Resort Hotel,190,2,5,1
Resort Hotel,196,2,5,1
Resort Hotel,185.57,2,5,1
Resort Hotel,175,3,5,1
Resort Hotel,175,3,5,1
Resort Hotel,169,3,8,0
Resort Hotel,0,0,0,0
Resort Hotel,0,0,0,0
Resort Hotel,134,0,2,1
Resort Hotel,211,0,2,1
Resort Hotel,134,0,2,1
Resort Hotel,120.6,0,3,1
Resort Hotel,120.6,0,3,1
Resort Hotel,112.5,0,3,1
Resort Hotel,164,0,4,1
Resort Hotel,120.6,0,4,1
Resort Hotel,154,0,4,0
Resort Hotel,207,0,4,1
Resort Hotel,214,0,5,1
Resort Hotel,186,0,5,1
Resort Hotel,154,0,5,0
Resort Hotel,162.3,0,5,1
Resort Hotel,186,0,5,1
Resort Hotel,241,1,5,1
Resort Hotel,274.93,2,5,1
Resort Hotel,156.73,2,5,0
Resort Hotel,156.73,2,5,1
Resort Hotel,134,0,5,1
Resort Hotel,134,0,5,1
Resort Hotel,211,2,5,0
Resort Hotel,200.7,2,8,0
Resort Hotel,142.26,2,8,0
Resort Hotel,196,2,10,1
Resort Hotel,129.41,2,10,0
Resort Hotel,98.02,2,5,1
Resort Hotel,120.6,2,5,1
Resort Hotel,191,0,1,1
Resort Hotel,191,0,1,1
Resort Hotel,252,0,1,0
Resort Hotel,157.08,0,3,0
Resort Hotel,258.33,0,3,1
Resort Hotel,211,0,4,1
Resort Hotel,211,0,4,1
Resort Hotel,133.21,2,5,1
Resort Hotel,173.5,2,6,1
Resort Hotel,90.95,2,8,1
Resort Hotel,90.95,2,8,0
Resort Hotel,90.95,2,8,0
Resort Hotel,134,1,4,0
Resort Hotel,120.6,4,10,1
Resort Hotel,172,0,1,0
Resort Hotel,184.45,0,1,0
Resort Hotel,158,0,1,0
Resort Hotel,184.45,0,1,1
Resort Hotel,120.6,0,2,1
Resort Hotel,114.14,0,3,1
Resort Hotel,168.8,0,3,0
Resort Hotel,178.33,0,3,1
Resort Hotel,255,0,3,0
Resort Hotel,178.33,0,3,1
Resort Hotel,196,1,3,0
Resort Hotel,87.91,1,3,0
Resort Hotel,211,2,3,1
Resort Hotel,187.2,2,3,1
Resort Hotel,154,2,3,0
Resort Hotel,243,2,3,0
Resort Hotel,222.2,2,3,0
Resort Hotel,243,2,3,0
Resort Hotel,178.2,2,3,1
Resort Hotel,107.2,2,5,1
Resort Hotel,0,0,0,0
Resort Hotel,203,0,1,0
Resort Hotel,173,0,1,0
Resort Hotel,172,0,1,0
Resort Hotel,120.6,0,1,0
Resort Hotel,172,0,1,0
Resort Hotel,266.4,0,2,0
Resort Hotel,236,0,2,0
Resort Hotel,271,0,2,1
Resort Hotel,232,0,2,1
Resort Hotel,223,0,2,0
Resort Hotel,178.67,1,2,0
Resort Hotel,133,2,2,1
Resort Hotel,195.5,2,2,1
Resort Hotel,167.25,2,2,0
Resort Hotel,209,2,2,1
Resort Hotel,166,2,3,0
Resort Hotel,195.8,2,3,0
Resort Hotel,229,2,5,1
Resort Hotel,160,2,5,0
Resort Hotel,266,2,5,1
Resort Hotel,96.3,2,5,0
Resort Hotel,107,2,5,0
Resort Hotel,262,2,5,1
Resort Hotel,182.5,1,1,0
Resort Hotel,157,2,2,0
Resort Hotel,234,2,2,0
Resort Hotel,242.5,2,2,0
Resort Hotel,157,2,2,0
Resort Hotel,158.4,2,3,1
Resort Hotel,208,2,3,1
Resort Hotel,183.45,2,3,1
Resort Hotel,131.2,2,3,0
Resort Hotel,133,2,3,1
Resort Hotel,135,2,3,0
Resort Hotel,133,2,3,1
Resort Hotel,248,2,4,0
Resort Hotel,209.2,2,4,1
Resort Hotel,107,2,4,0
Resort Hotel,299.33,2,4,0
Resort Hotel,156.45,2,5,0
Resort Hotel,135,2,5,1
Resort Hotel,149,2,5,1
Resort Hotel,107,2,5,0
Resort Hotel,135,2,5,1
Resort Hotel,135,2,5,1
Resort Hotel,145.75,2,5,0
Resort Hotel,132.6,2,5,1
Resort Hotel,200.71,2,5,0
Resort Hotel,198.71,2,5,1
Resort Hotel,218,2,5,1
Resort Hotel,101.65,2,5,0
Resort Hotel,186,2,6,1
Resort Hotel,160,2,6,1
Resort Hotel,188.71,2,5,1
Resort Hotel,107,4,10,0
Resort Hotel,181.94,6,12,1
Resort Hotel,172,1,0,0
Resort Hotel,172,1,0,0
Resort Hotel,185,1,0,1
Resort Hotel,172,1,0,0
Resort Hotel,172,1,0,0
Resort Hotel,184.45,1,0,1
Resort Hotel,195,1,0,0
Resort Hotel,172,1,0,0
Resort Hotel,172,1,0,0
Resort Hotel,153,1,0,0
Resort Hotel,184.45,1,0,1
Resort Hotel,184.45,1,0,1
Resort Hotel,185,1,0,1
Resort Hotel,108.54,2,0,1
Resort Hotel,154,2,1,1
Resort Hotel,248,2,2,1
Resort Hotel,150.53,2,2,1
Resort Hotel,150.53,2,2,1
Resort Hotel,154,2,5,1
Resort Hotel,223.99,2,5,1
Resort Hotel,154,2,5,1
Resort Hotel,154,2,5,1
Resort Hotel,154,3,5,1
Resort Hotel,214,4,5,0
Resort Hotel,96.3,4,6,1
Resort Hotel,175.79,4,10,1
Resort Hotel,134,4,10,1
Resort Hotel,134,1,4,1
Resort Hotel,183,1,4,0
Resort Hotel,149.4,1,3,1
Resort Hotel,165.11,1,4,1
Resort Hotel,209.4,1,4,1
Resort Hotel,134,1,5,0
Resort Hotel,225.9,2,5,0
Resort Hotel,131.1,2,5,0
Resort Hotel,134,2,5,1
Resort Hotel,187,2,5,1
Resort Hotel,133,2,5,1
Resort Hotel,101.65,2,5,0
Resort Hotel,133,2,5,0
Resort Hotel,120,2,5,1
Resort Hotel,133,2,5,1
Resort Hotel,133,2,5,0
Resort Hotel,133,2,5,1
Resort Hotel,134,3,5,1
Resort Hotel,87.9,3,7,1
Resort Hotel,202,0,3,1
Resort Hotel,213,0,3,1
Resort Hotel,172.55,0,1,1
Resort Hotel,172,0,1,0
Resort Hotel,172,0,3,0
Resort Hotel,213,0,3,1
Resort Hotel,179,0,5,1
Resort Hotel,236,0,5,1
Resort Hotel,229.67,1,5,0
Resort Hotel,135.2,1,5,0
Resort Hotel,121.5,1,5,0
Resort Hotel,96.3,1,5,0
Resort Hotel,96.3,1,5,0
Resort Hotel,120.6,0,5,1
Resort Hotel,176.64,2,5,0
Resort Hotel,179.86,2,5,0
Resort Hotel,187,2,5,0
Resort Hotel,134,2,8,0
Resort Hotel,239.5,2,8,0
Resort Hotel,0,0,0,0
Resort Hotel,153,0,1,0
Resort Hotel,166,0,4,0
Resort Hotel,186.25,0,4,1
Resort Hotel,192,0,4,0
Resort Hotel,120.6,1,4,0
Resort Hotel,220.4,1,4,0
Resort Hotel,241,2,5,1
Resort Hotel,241,2,5,1
Resort Hotel,211,0,4,1
Resort Hotel,134,1,4,1
Resort Hotel,241,2,5,1
Resort Hotel,8,2,7,0
Resort Hotel,196,2,7,0
Resort Hotel,198,2,7,1
Resort Hotel,0,0,0,0
Resort Hotel,158.5,0,2,1
Resort Hotel,0,0,0,0
Resort Hotel,200,0,1,0
Resort Hotel,107,0,3,0
Resort Hotel,163.23,2,4,0
Resort Hotel,222.07,2,4,1
Resort Hotel,229,2,5,1
Resort Hotel,133,2,5,1
Resort Hotel,164,2,7,0
Resort Hotel,176.8,2,3,0
Resort Hotel,134,0,2,0
Resort Hotel,163.35,0,2,0
Resort Hotel,171.9,0,2,0
Resort Hotel,171.9,0,2,0
Resort Hotel,213.5,0,2,1
Resort Hotel,125,1,2,1
Resort Hotel,178.33,1,2,1
Resort Hotel,176.75,2,2,0
Resort Hotel,123,2,3,0
Resort Hotel,134,2,3,0
Resort Hotel,146,2,3,0
Resort Hotel,192,2,3,0
Resort Hotel,183,2,4,0
Resort Hotel,236,2,4,0
Resort Hotel,191,2,4,1
Resort Hotel,178.33,2,4,0
Resort Hotel,248,2,4,0
Resort Hotel,188.71,2,5,0
Resort Hotel,123.04,2,5,1
Resort Hotel,260.71,2,5,0
Resort Hotel,222,2,5,0
Resort Hotel,174.71,2,5,0
Resort Hotel,118.7,2,7,1
Resort Hotel,116.85,2,7,0
Resort Hotel,129.55,3,7,0
Resort Hotel,172,0,1,0
Resort Hotel,172,0,1,1
Resort Hotel,164,0,1,1
Resort Hotel,179.83,2,4,0
Resort Hotel,172,2,5,1
Resort Hotel,160.43,2,5,0
Resort Hotel,149,2,5,0
Resort Hotel,134,2,5,1
Resort Hotel,146.3,2,5,0
Resort Hotel,161.26,2,5,0
Resort Hotel,195.45,2,5,0
Resort Hotel,133,2,5,1
Resort Hotel,186.25,2,5,0
Resort Hotel,162.29,2,5,0
Resort Hotel,221.43,2,5,0
Resort Hotel,177.57,2,5,1
Resort Hotel,133,2,5,0
Resort Hotel,178,2,5,1
Resort Hotel,146.3,2,5,0
Resort Hotel,218.5,2,6,0
Resort Hotel,151.89,3,6,1
Resort Hotel,148.3,4,6,1
Resort Hotel,96.3,2,2,0
Resort Hotel,166,2,2,1
Resort Hotel,96.3,2,3,0
Resort Hotel,149,2,3,0
Resort Hotel,151.95,2,4,1
Resort Hotel,191.67,2,4,0
Resort Hotel,211,2,4,0
Resort Hotel,149.4,2,1,0
Resort Hotel,201,2,2,0
Resort Hotel,211,2,2,1
Resort Hotel,259,2,3,1
Resort Hotel,164.4,2,3,1
Resort Hotel,134,2,3,1
Resort Hotel,134,2,3,0
Resort Hotel,229,2,3,1
Resort Hotel,199,2,3,0
Resort Hotel,112.5,2,3,0
Resort Hotel,194,2,4,1
Resort Hotel,149.4,2,4,1
Resort Hotel,155.77,2,5,0
Resort Hotel,131.7,2,5,0
Resort Hotel,174.71,2,5,1
Resort Hotel,101.65,2,5,0
Resort Hotel,206,2,5,1
Resort Hotel,134,2,5,1
Resort Hotel,201.5,2,4,1
Resort Hotel,134,2,5,1
Resort Hotel,138.79,4,6,1
Resort Hotel,122,4,6,1
Resort Hotel,113.47,4,10,0
Resort Hotel,99.5,1,0,0
Resort Hotel,153,1,0,0
Resort Hotel,233,1,0,0
Resort Hotel,153,1,0,0
Resort Hotel,192,1,1,1
Resort Hotel,132.6,1,1,0
Resort Hotel,171.9,1,1,1
Resort Hotel,154,1,1,0
Resort Hotel,172,1,2,1
Resort Hotel,191,1,2,1
Resort Hotel,148.25,1,3,1
Resort Hotel,164,1,3,0
Resort Hotel,231.6,1,4,1
Resort Hotel,261.4,1,4,0
Resort Hotel,199.4,1,4,0
Resort Hotel,209.6,1,4,1
Resort Hotel,199.4,1,4,0
Resort Hotel,150.83,1,5,1
Resort Hotel,129.27,3,6,1
Resort Hotel,129.27,3,6,1
Resort Hotel,133.76,3,7,0
Resort Hotel,197.7,2,5,1
Resort Hotel,196,2,5,1
Resort Hotel,164,0,3,0
Resort Hotel,154,0,3,1
Resort Hotel,219.33,0,3,1
Resort Hotel,200.8,0,5,1
Resort Hotel,130.2,0,5,1
Resort Hotel,189.67,1,5,1
Resort Hotel,186.13,2,6,1
Resort Hotel,158.38,2,6,1
Resort Hotel,166,2,7,1
Resort Hotel,149,2,7,1
Resort Hotel,206.6,2,8,0
Resort Hotel,120.6,0,1,1
Resort Hotel,112.5,0,1,1
Resort Hotel,0,0,0,0
Resort Hotel,193,0,1,0
Resort Hotel,96.3,0,1,0
Resort Hotel,137.7,0,1,1
Resort Hotel,112,0,1,0
Resort Hotel,116.85,0,4,0
Resort Hotel,173.5,0,4,1
Resort Hotel,173.5,0,4,1
Resort Hotel,129.15,0,4,1
Resort Hotel,192.2,1,4,1
Resort Hotel,202.77,2,7,1
Resort Hotel,111.27,2,9,0
Resort Hotel,211,0,1,1
Resort Hotel,153,0,1,0
Resort Hotel,154,0,2,0
Resort Hotel,134,0,3,0
Resort Hotel,157.67,0,3,1
Resort Hotel,133,1,3,1
Resort Hotel,112.34,1,3,1
Resort Hotel,124.5,1,3,1
Resort Hotel,107,1,3,0
Resort Hotel,133,1,3,1
Resort Hotel,191,2,3,1
Resort Hotel,172.6,2,3,1
Resort Hotel,79.5,2,4,0
Resort Hotel,120.27,2,4,0
Resort Hotel,118.29,2,5,1
Resort Hotel,75.53,2,5,0
Resort Hotel,8,2,5,1
Resort Hotel,8,2,5,1
Resort Hotel,90.39,2,5,0
Resort Hotel,155.86,2,5,0
Resort Hotel,118.29,2,5,1
Resort Hotel,115,0,1,0
Resort Hotel,110.7,0,1,1
Resort Hotel,110.7,0,1,1
Resort Hotel,120.38,0,1,1
Resort Hotel,195,0,2,0
Resort Hotel,120.6,0,2,1
Resort Hotel,176,0,2,0
Resort Hotel,120.6,0,2,0
Resort Hotel,112.05,0,2,1
Resort Hotel,180.55,0,2,0
Resort Hotel,179,0,2,0
Resort Hotel,181,0,2,0
Resort Hotel,122,1,2,0
Resort Hotel,195,1,2,1
Resort Hotel,184,1,2,0
Resort Hotel,152,1,2,1
Resort Hotel,127.67,1,2,0
Resort Hotel,127.67,1,2,0
Resort Hotel,114.13,1,2,0
Resort Hotel,113.7,1,2,0
Resort Hotel,120.6,1,2,0
Resort Hotel,165,0,1,0
Resort Hotel,120.6,0,2,0
Resort Hotel,164,0,2,1
Resort Hotel,208,2,2,0
Resort Hotel,166.5,2,2,0
Resort Hotel,101.16,2,3,0
Resort Hotel,130.6,2,3,1
Resort Hotel,145,2,4,1
Resort Hotel,158,2,4,1
Resort Hotel,109.83,2,4,0
Resort Hotel,141.67,2,4,1
Resort Hotel,175,2,4,0
Resort Hotel,98.63,2,5,0
Resort Hotel,166.14,2,5,0
Resort Hotel,150.71,2,5,0
Resort Hotel,97.74,2,3,0
Resort Hotel,189.86,2,5,1
Resort Hotel,97.5,2,5,0
Resort Hotel,123.11,2,7,1
Resort Hotel,104.8,2,3,0
Resort Hotel,164,1,1,1
Resort Hotel,134,1,1,0
Resort Hotel,146,1,1,0
Resort Hotel,103.18,2,1,0
Resort Hotel,103.18,2,1,0
Resort Hotel,164,0,1,0
Resort Hotel,142.5,2,2,0
Resort Hotel,77.5,2,2,0
Resort Hotel,135.2,2,3,1
Resort Hotel,149,2,3,1
Resort Hotel,140.4,2,3,0
Resort Hotel,112,2,3,0
Resort Hotel,173.25,2,4,0
Resort Hotel,121.5,2,4,1
Resort Hotel,122.86,2,5,1
Resort Hotel,130.9,2,6,1
Resort Hotel,146,2,5,0
Resort Hotel,154,1,0,0
Resort Hotel,103.5,2,0,0
Resort Hotel,103.5,2,0,0
Resort Hotel,129.33,2,1,1
Resort Hotel,115.2,2,1,0
Resort Hotel,71.72,2,1,0
Resort Hotel,106.8,2,2,0
Resort Hotel,71.69,2,2,0
Resort Hotel,136.2,2,3,0
Resort Hotel,112.33,2,4,0
Resort Hotel,112.33,2,4,0
Resort Hotel,157.67,2,4,1
Resort Hotel,165,2,5,1
Resort Hotel,113.43,2,5,1
Resort Hotel,161.29,2,5,1
Resort Hotel,167.86,2,5,0
Resort Hotel,103.07,2,5,0
Resort Hotel,161.29,2,5,1
Resort Hotel,96.3,4,8,1
Resort Hotel,92.86,1,0,0
Resort Hotel,128,1,1,0
Resort Hotel,115.2,1,1,0
Resort Hotel,80.55,1,1,0
Resort Hotel,120.33,1,2,0
Resort Hotel,126.67,1,2,0
Resort Hotel,130.33,1,2,1
Resort Hotel,75.46,1,2,0
Resort Hotel,96.33,1,2,1
Resort Hotel,117.83,1,2,1
Resort Hotel,120.33,1,2,0
Resort Hotel,98,1,2,0
Resort Hotel,155.5,1,3,0
Resort Hotel,122.6,1,3,0
Resort Hotel,105.5,1,3,0
Resort Hotel,101.44,1,4,1
Resort Hotel,160,1,5,1
Resort Hotel,120.5,1,5,1
Resort Hotel,126.29,2,5,0
Resort Hotel,87.75,3,7,0
Resort Hotel,113.55,3,8,0
Resort Hotel,123,0,2,1
Resort Hotel,98,0,2,1
Resort Hotel,151,0,3,0
Resort Hotel,134.67,0,3,0
Resort Hotel,153,0,3,0
Resort Hotel,137.67,0,3,1
Resort Hotel,111,0,4,1
Resort Hotel,123,0,4,1
Resort Hotel,119,0,4,0
Resort Hotel,155,0,4,0
Resort Hotel,109,0,4,0
Resort Hotel,158,0,4,0
Resort Hotel,128,0,5,0
Resort Hotel,113,0,2,1
Resort Hotel,113,0,2,0
Resort Hotel,93.12,0,5,1
Resort Hotel,128,0,5,0
Resort Hotel,93.12,0,5,1
Resort Hotel,110.7,1,5,0
Resort Hotel,101.03,2,5,0
Resort Hotel,120.71,2,5,1
Resort Hotel,82.72,2,5,0
Resort Hotel,131,2,5,1
Resort Hotel,120.71,2,5,1
Resort Hotel,110.71,2,5,0
Resort Hotel,136,2,6,1
Resort Hotel,186,2,6,0
Resort Hotel,114.19,2,6,0
Resort Hotel,186,2,6,1
Resort Hotel,86.95,2,8,0
Resort Hotel,113,2,10,0
Resort Hotel,82.88,4,10,0
Resort Hotel,134,0,1,0
Resort Hotel,155,0,2,1
Resort Hotel,146,0,2,1
Resort Hotel,155,0,2,1
Resort Hotel,154.25,0,4,0
Resort Hotel,71.69,1,4,0
Resort Hotel,71.69,1,4,0
Resort Hotel,150.71,2,5,0
Resort Hotel,57,2,5,1
Resort Hotel,153,2,5,1
Resort Hotel,153,2,6,1
Resort Hotel,131.4,0,2,0
Resort Hotel,90.4,0,3,0
Resort Hotel,88.2,0,3,0
Resort Hotel,88.2,0,3,0
Resort Hotel,65.5,0,1,0
Resort Hotel,88.2,0,3,0
Resort Hotel,211,0,3,0
Resort Hotel,80,0,3,0
Resort Hotel,88.2,0,3,0
Resort Hotel,88.2,0,3,0
Resort Hotel,88.2,0,3,0
Resort Hotel,0,0,3,1
Resort Hotel,109.5,1,3,0
Resort Hotel,144.9,1,3,0
Resort Hotel,79.5,1,3,0
Resort Hotel,124.5,1,3,0
Resort Hotel,123,1,3,0
Resort Hotel,0,1,3,1
Resort Hotel,113,2,7,0
Resort Hotel,123,2,7,0
Resort Hotel,166,2,7,0
Resort Hotel,79.5,2,8,0
Resort Hotel,79.5,2,8,0
Resort Hotel,79.5,2,5,0
Resort Hotel,91.46,2,5,0
Resort Hotel,153,2,8,1
Resort Hotel,62.48,4,10,0
Resort Hotel,124.1,0,1,0
Resort Hotel,117.9,0,1,1
Resort Hotel,143,0,1,0
Resort Hotel,131,0,1,0
Resort Hotel,128,0,2,0
Resort Hotel,167,0,2,0
Resort Hotel,153,0,2,1
Resort Hotel,172,0,2,0
Resort Hotel,123,0,2,1
Resort Hotel,146,0,2,0
Resort Hotel,79.5,1,2,1
Resort Hotel,116.8,1,2,0
Resort Hotel,155,1,2,1
Resort Hotel,79.5,1,2,0
Resort Hotel,135,1,2,0
Resort Hotel,116.8,1,2,1
Resort Hotel,176,2,2,0
Resort Hotel,151.25,2,2,0
Resort Hotel,168,2,3,0
Resort Hotel,123,2,3,0
Resort Hotel,151.88,2,6,1
Resort Hotel,153,2,7,0
Resort Hotel,104.8,3,7,0
Resort Hotel,183,3,7,0
Resort Hotel,120,2,4,0
Resort Hotel,97.5,2,5,0
Resort Hotel,143.5,0,1,1
Resort Hotel,163,1,1,1
Resort Hotel,123,2,4,0
Resort Hotel,171,2,4,0
Resort Hotel,171,2,4,0
Resort Hotel,143,2,4,1
Resort Hotel,0,2,5,1
Resort Hotel,156,2,5,0
Resort Hotel,139.5,1,1,0
Resort Hotel,113,2,2,0
Resort Hotel,154.14,2,5,1
Resort Hotel,98,2,5,0
Resort Hotel,113,2,5,1
Resort Hotel,107.5,2,5,0
Resort Hotel,124.8,2,5,0
Resort Hotel,153,2,5,1
Resort Hotel,131,2,5,1
Resort Hotel,111.5,2,5,0
Resort Hotel,98,2,5,0
Resort Hotel,123,2,5,1
Resort Hotel,153,2,6,1
Resort Hotel,123,2,6,1
Resort Hotel,197,3,6,1
Resort Hotel,97.5,4,6,1
Resort Hotel,97.5,4,6,1
Resort Hotel,87.75,4,6,0
Resort Hotel,83.7,4,10,0
Resort Hotel,91.77,4,10,0
Resort Hotel,0,0,0,0
Resort Hotel,128,2,0,0
Resort Hotel,98,2,0,1
Resort Hotel,71.69,2,1,0
Resort Hotel,114.5,2,2,0
Resort Hotel,149,1,0,1
Resort Hotel,123,1,0,1
Resort Hotel,117.8,2,3,1
Resort Hotel,98,2,3,1
Resort Hotel,198,2,3,1
Resort Hotel,124.8,2,3,1
Resort Hotel,98,2,3,0
Resort Hotel,89,2,3,1
Resort Hotel,128,2,4,0
Resort Hotel,146,2,4,1
Resort Hotel,131,2,4,1
Resort Hotel,98,2,4,0
Resort Hotel,161,2,4,0
Resort Hotel,79.5,2,4,0
Resort Hotel,126.29,2,5,0
Resort Hotel,105.5,2,5,0
Resort Hotel,208.14,2,5,0
Resort Hotel,103.85,2,5,1
Resort Hotel,79.5,2,5,0
Resort Hotel,113,2,5,0
Resort Hotel,163,2,5,0
Resort Hotel,107.5,2,5,0
Resort Hotel,97.5,2,5,0
Resort Hotel,113,3,5,1
Resort Hotel,66.15,4,6,0
Resort Hotel,99.8,2,5,1
Resort Hotel,111.96,4,6,0
Resort Hotel,139.18,4,7,0
